policy_id,customer_name,age,gender,policy_type,premium,coverage_amount,start_date,end_date,is_active,risk_score,claim_history,annual_income,zip_code,agent_id
POL-000609,David Brennan,18,U,Auto,3340.88,115593.61,2022/07/01,2026/07/27,TRUE,4,2,194951.15,57214,AGT-039
POL-000610,Bryan Mccoy,64,F,Auto,3162.64,500542.27,2020/01/25,2028/10/13,TRUE,42,3,26759.42,46303,AGT-052
POL-000611,Ashley Craig,51,U,Home,3661.85,582644.38,2024/07/03,2027/06/12,TRUE,13,0,76880.85,86195,AGT-071
POL-000612,Jacqueline Sullivan,49,F,Home,1568.45,647005.13,2021/09/27,2028/01/18,TRUE,98,1,76539.77,38872,AGT-001
POL-000613,Henry Barnes,79,U,Health,2805.64,704200.05,2022/11/16,2027/05/14,FALSE,85,0,134023.54,97235,AGT-039
POL-000614,Timothy Stuart,71,U,Home,969.01,290608.76,2021/02/08,2029/09/24,TRUE,86,0,39044.06,27314,AGT-037
POL-000615,Vincent Sanchez,65,U,Home,2230.3,59479.84,2020/04/15,2024/12/27,FALSE,4,0,133137.93,59605,AGT-027
POL-000616,Robert Calderon,42,M,Health,2694.5,737271.48,2022/04/06,2027/03/30,TRUE,82,3,37107.24,86805,AGT-056
POL-000617,Linda Johnson,57,M,Home,3435.01,558873.77,2020/08/09,2027/01/19,TRUE,69,3,37091.66,06456,AGT-075
POL-000618,April Davis,62,F,Life,4777.39,844311.82,2022/09/23,2026/03/28,TRUE,19,0,151073,31387,AGT-078
POL-000619,Christopher Flores,70,F,Auto,3202.93,830318.94,2021/01/25,2026/01/05,TRUE,2,2,78344.33,39320,AGT-084
POL-000620,Jill Chan,18,M,Auto,3846.17,851159.86,2020/07/08,2027/08/27,TRUE,12,1,195936.13,28681,AGT-042
POL-000621,Patricia Orozco,33,F,Auto,2778.2,510839.93,2023/02/27,2027/05/05,TRUE,81,2,26723.53,05509,AGT-060
POL-000622,Nicholas Carter,78,M,Auto,3353.47,366946.98,2020/04/16,2028/01/19,TRUE,74,1,100119.2,80688,AGT-057
POL-000623,James Cochran,56,U,Health,819.19,801980.29,2023/04/24,2027/07/30,TRUE,98,0,40364.47,87723,AGT-057
POL-000624,Susan Sanchez,22,F,Auto,1644.76,478729.41,2024/10/03,2029/05/09,TRUE,6,0,83248.21,69071,AGT-087
POL-000625,Amanda Sloan,39,,Auto,2128.34,224270.09,2022/07/26,2027/04/04,TRUE,8,0,199680.04,62209,AGT-028
POL-000626,Christopher Hooper,46,M,Auto,2626.22,862225.32,2022/12/04,2025/03/07,TRUE,51,1,179991.65,38609,AGT-066
POL-000627,Kristen Brown,72,F,Auto,705.42,888431.88,2023/08/02,2024/12/30,TRUE,11,0,28698.39,70555,AGT-061
POL-000628,Jonathan Rose,20,F,Life,1130.11,492994.27,2022/08/01,2027/07/05,TRUE,63,2,121386.05,49978,AGT-095
POL-000629,Shane Todd,29,U,Auto,1745.66,121914.74,2020/10/17,2026/08/07,TRUE,57,1,136608.01,40268,AGT-022
POL-000630,Charles Burns,43,F,Life,4871.9,418434.79,2024/10/05,2026/01/09,TRUE,12,0,57716.23,61148,AGT-085
POL-000631,Jason Smith DDS,33,U,Health,1991.06,813360.78,2022/07/31,2026/06/27,TRUE,73,1,46119,37544,AGT-011
POL-000632,Jennifer Short,68,M,Home,2669.18,906685.33,2022/09/16,2026/08/03,TRUE,2,1,182788.6,67916,AGT-037
POL-000633,TARA BURNETT,54,F,Auto,1382.44,243299.11,2022/05/27,2029/05/06,TRUE,8,2,194386.96,91628,AGT-066
POL-000634,Rebecca Jones,39,U,Home,3248.51,113624.93,2024/08/07,2027/12/02,TRUE,11,0,198540.71,33915,AGT-085
POL-000635,Jennifer Coleman,74,M,Home,1763.07,883482.93,2021/01/27,2026/11/25,TRUE,53,3,162157.12,INVALID,AGT-082
POL-000636,KEVIN SHARP,46,F,Health,1431.47,419934.69,2024/09/19,2025/02/24,TRUE,100,1,139430.37,74075,AGT-080
POL-000637,Linda Morris,31,M,Home,2824.58,564672.92,2021/09/22,2026/05/12,FALSE,10,1,82231.45,13645,AGT-043
POL-000638,Joseph Warner,45,F,Life,524.78,969662.52,2020/05/02,2025/08/16,TRUE,85,3,50851.7,11710,AGT-012
POL-000639,Theresa Richardson,22,M,Home,534.49,113236.49,2022/03/30,2028/01/02,TRUE,84,0,34216.51,63723,AGT-097
POL-000640,Jeremiah Pearson,64,M,Home,1485.81,665902.11,2024/09/29,2027/04/27,TRUE,8,1,144793.54,63115,AGT-031
POL-000641,Benjamin Evans,66,U,Home,665.25,120400.15,2021/09/27,2027/03/24,TRUE,36,0,161250.21,62875,AGT-087
POL-000642,Brittany Williams,47,M,Auto,986.12,406695.48,2023/02/03,2029/04/16,TRUE,93,0,168761.66,66015,AGT-040
POL-000643,Theresa Williams,63,F,Auto,2024.87,813623.82,2020/04/19,2028/10/30,TRUE,76,0,184477.7,33102,AGT-029
POL-000644,Ronald Reed,79,F,Life,4111.64,461798.62,2022/12/29,2026/04/14,TRUE,14,2,178387.32,22017,AGT-026
POL-000645,Michael Harding,69,U,Life,3074.22,997323.24,2020/05/15,2029/08/29,FALSE,54,1,199953.43,84669,AGT-019
POL-000646,Amy Bowers,22,F,Auto,2807,581106.32,2020/02/03,2028/11/09,TRUE,85,0,63931.52,35355,AGT-004
POL-000647,Aimee Little,29,F,Life,1820.7,355104.05,2023/09/19,2029/06/07,TRUE,86,2,157395.37,30288,AGT-006
POL-000648,Kimberly Hancock,33,F,Auto,4692.89,259105.76,2019/12/18,2025/12/03,TRUE,21,2,125562.71,08984,AGT-032
POL-000649,Anna Elliott,43,M,Health,2286.57,382994.51,2021/04/02,2026/08/21,TRUE,50,1,67024.12,18262,AGT-061
POL-000650,Carrie Williams,43,M,Home,891.92,403906.61,2021/08/05,2029/01/05,TRUE,94,0,196742.96,82886,AGT-079
POL-000651,William Hunter,65,F,Home,3276.8,115277.99,2021/07/22,2027/01/07,TRUE,39,3,181621.66,78413,AGT-099
POL-000652,William Pena,38,U,Life,1012.27,401095.49,2023/09/09,2027/05/01,TRUE,20,0,43132.82,35789,AGT-010
POL-000653,Kristina Taylor,56,M,Auto,2053.5,491026.59,2021/12/07,2028/08/06,TRUE,88,1,24708.5,91255,AGT-059
POL-000654,Diane Baker,53,U,Auto,2783.35,736600.86,2024/04/02,2028/02/20,TRUE,87,1,143899.54,64392,AGT-054
POL-000655,Sonia Liu,50,F,Life,4434,673893.01,2024/02/01,2026/05/20,FALSE,7,2,128743.51,95659,AGT-081
POL-000656,Troy Cohen,79,F,Auto,2720.96,723327.37,2019/11/18,2028/01/28,TRUE,9,0,188446.81,86134,AGT-074
POL-000657,Cassandra Johnson,47,M,Health,3660.16,57945.5,2024/01/21,2024/10/11,TRUE,1,0,62120.95,33658,AGT-025
POL-000658,Brenda Frazier,54,F,Home,4967.68,256784.03,2020/04/17,2029/07/12,FALSE,26,1,35189.83,54323,AGT-092
POL-000659,Lisa Logan,40,M,Life,1091.7,678600.07,2021/10/14,2027/08/19,TRUE,38,3,66658.76,45636,AGT-090
POL-000660,ROBERT LEWIS,75,F,Life,1736.29,509789.9,2022/12/02,2025/12/29,TRUE,38,0,23406.98,52949,AGT-050
POL-000661,Jeffrey Ellis,27,F,Auto,2275.59,55047.8,2024/05/21,2025/03/20,TRUE,61,0,26460.7,28143,AGT-064
POL-000662,Laura Brandt,71,M,Life,2398.23,814269.91,2022/12/19,2027/04/26,TRUE,44,1,184674.41,35471,AGT-052
POL-000663,Angela Hebert,22,M,Health,2349.59,784169.09,2024/08/05,2025/03/07,TRUE,86,4,83362.98,67416,AGT-032
POL-000664,Kayla Benjamin,53,M,Auto,4584.25,570998.2,2020/08/15,2026/04/27,TRUE,44,1,93945.62,88233,AGT-019
POL-000665,Marissa Lane,51,F,Auto,3713.15,113140.16,2020/01/25,2028/08/09,FALSE,74,0,23306.9,44290,AGT-084
POL-000666,James Brown,69,F,Auto,3235.57,778189.3,2022/08/12,2028/09/17,TRUE,62,1,68693.92,07139,AGT-089
POL-000667,Stacy Pena,48,U,Auto,1892.18,604527.91,2023/03/23,2025/03/10,TRUE,6,0,164850.68,22392,AGT-001
POL-000668,James Smith,27,M,Health,4207.06,792861.98,2020/03/25,2025/06/23,TRUE,17,2,130788.37,40008,AGT-097
POL-000669,Jason Mitchell,75,F,Auto,4797.77,764159.64,2022/09/26,2026/04/08,FALSE,51,1,155680.51,45214,AGT-099
POL-000670,DALTON CAMPBELL,36,F,Life,4195.39,812851.97,2020/01/14,2025/05/25,TRUE,38,1,100498.47,15493,AGT-014
POL-000671,Dr. Samantha Meyer,75,M,Health,507.04,542107.66,2023/07/28,2027/07/04,FALSE,24,2,75751.26,93463,AGT-100
POL-000672,Ronald Rhodes,49,U,Home,3363.81,183308.29,2020/04/24,2029/01/24,TRUE,51,1,106905.82,06204,AGT-055
POL-000673,Justin Rogers,18,M,Home,730.11,687599.6,2021/01/08,2028/02/12,TRUE,10,1,78152.79,34272,AGT-029
POL-000674,Alex Elliott,73,U,Life,1659.23,639450.1,2024/05/04,2026/07/06,TRUE,72,1,171014.8,71453,AGT-023
POL-000675,Brandon Blair,22,F,Life,767.86,755140.53,2023/04/28,2028/01/17,TRUE,21,0,73581.27,36206,AGT-090
POL-000676,Jared Lewis,62,,Health,3217.08,211386.96,2021/03/07,2026/08/04,TRUE,70,2,138757.46,68273,AGT-067
POL-000677,Zachary Riley,21,F,Home,3589.65,235226.44,2021/09/26,2025/05/28,TRUE,85,1,44656.8,85457,AGT-060
POL-000678,Jamie Hunt,33,M,Home,1015.19,895889.04,2019/12/16,2027/10/02,TRUE,57,1,143635.97,24738,AGT-007
POL-000679,Mrs. Alicia Johnson,41,M,Home,2227.27,762478.91,2022/07/28,2026/04/14,TRUE,39,0,184393.95,83392,AGT-072
POL-000680,Brian Barber,33,M,Home,2553.06,912817.06,2023/03/02,2028/07/23,TRUE,88,2,129544.97,29956,AGT-032
POL-000681,Dr. Daniel Arnold,72,U,Home,2160.74,770779.56,2020/03/03,2025/05/10,FALSE,33,0,120773.97,20746,AGT-016
POL-000682,Brian Shepherd,19,F,Auto,1044.61,617297.54,2024/09/25,2026/08/11,TRUE,59,2,193001.29,69713,AGT-059
POL-000683,Donna Benton,66,M,Life,2385.27,671426.1,2023/04/28,2026/10/11,TRUE,18,2,132931.38,25532,AGT-018
POL-000684,Nicholas James,45,M,Auto,3880.3,894671.53,2024/08/11,2025/11/19,TRUE,56,2,66719.08,91099,AGT-060
POL-000685,Allison Myers,49,F,Home,819.53,599866.42,2021/08/26,2028/06/28,TRUE,92,0,72630.38,25801,AGT-086
POL-000686,Samantha Parker,44,M,Health,860.81,650771.76,2021/01/24,2025/07/01,TRUE,57,2,146955.2,81949,AGT-068
POL-000687,David Meyer,37,F,Health,2096.47,198652.88,2022/06/23,2026/10/29,TRUE,96,1,152378.59,19252,AGT-072
POL-000688,Darren Henry Jr.,41,F,Home,4737.77,500225.16,2019/12/31,2027/04/11,TRUE,76,1,74629.32,31576,AGT-077
POL-000689,Cassandra Roman,29,F,Home,3508.58,730577.26,2023/06/23,2027/01/28,TRUE,48,1,82161.92,62334,AGT-041
POL-000690,Robert Cantu,67,F,Health,3554.01,307395.56,2021/08/17,2027/05/03,TRUE,42,2,198390.17,48933,AGT-097
POL-000691,David Avila,52,F,Auto,2128.64,242141.47,2022/11/02,2026/08/14,TRUE,27,0,38351.46,30690,AGT-057
POL-000692,Yvette Wade,77,U,Auto,3171.47,348135.47,2023/09/26,2026/04/14,TRUE,74,0,92836.11,55527,AGT-079
POL-000693,Glenn Gross,50,M,Home,545.59,279425.6,2023/09/28,2025/06/29,TRUE,52,1,31240.56,68467,AGT-093
POL-000694,Kevin Smith,50,U,Auto,3362.43,254167.01,2022/05/16,2029/05/11,TRUE,42,0,167794.11,70981,AGT-065
POL-000695,Jessica English,78,M,Health,4609.79,453608.3,2021/08/05,2028/04/08,TRUE,32,1,36622.25,17034,AGT-055
POL-000696,Julia Wood,68,U,Auto,3256.58,912446.59,2022/08/25,2028/06/02,TRUE,26,0,141321.32,04521,AGT-071
POL-000697,Debra Watson,60,F,Home,4431.64,531706.66,2021/04/19,2028/04/21,FALSE,25,0,30167.02,33589,AGT-058
POL-000698,Duane Robertson,54,M,Health,3757.88,228524.36,2021/02/10,2028/11/27,TRUE,75,0,141113.91,00839,AGT-021
POL-000699,Sean Phelps,29,M,Auto,1042.51,123123.09,2024/05/04,2029/07/22,TRUE,23,0,171746.65,00929,AGT-096
POL-000700,Jennifer Hood,20,U,Life,4561.04,711348.34,2020/01/08,2027/05/01,TRUE,98,1,91787.87,65663,AGT-061
POL-000701,Jeffrey Bartlett,18,U,Health,799,413658.83,2022/03/18,2026/02/15,TRUE,57,1,113982.77,73425,AGT-058
POL-000702,Taylor Bell,50,M,Health,2902.85,830739.4,2023/10/27,2029/01/04,TRUE,52,0,92277.51,16177,AGT-034
POL-000703,Dawn Johnson,57,U,Life,1139.62,676535.23,2020/11/16,2025/06/07,TRUE,87,0,74087.98,48911,AGT-097
POL-000704,Amanda Perez,27,U,Life,552.68,806429.38,2024/04/04,2029/05/15,TRUE,93,0,164587.41,INVALID,AGT-032
POL-000705,James Williams,60,U,Health,2399.15,308348.74,2019/11/12,2027/10/12,TRUE,31,1,68960.46,96129,AGT-082
POL-000706,Steven Ward,61,F,Life,1827.68,707740.98,2020/06/10,2025/05/12,TRUE,64,0,150129.82,87364,AGT-036
POL-000707,Mitchell Morgan,46,F,Home,2687,300858.89,2022/08/14,2026/03/01,TRUE,71,0,57115.47,71016,AGT-099
POL-000708,Michael Porter,30,U,Home,3097.4,942115.06,2021/04/01,2028/05/29,TRUE,33,0,64973.68,16784,AGT-100
POL-000709,Savannah Williams,29,U,Home,696.83,654555.57,2024/09/02,2026/09/04,TRUE,85,0,80563.01,91347,AGT-067
POL-000710,Amanda Knight,48,F,Health,1053.51,358286.21,2022/07/31,2027/09/20,TRUE,2,1,126048.15,19535,AGT-063
POL-000711,David Moss,63,F,Life,3013.89,306036.27,2020/01/26,2025/10/01,TRUE,18,1,101796.02,18568,AGT-081
POL-000712,Scott Coleman,19,M,Life,2044.25,231380.26,2021/12/31,2028/10/23,TRUE,47,3,154126.07,11157,AGT-031
POL-000713,Albert Dominguez,78,M,Auto,3781.28,709908.91,2022/01/01,2024/12/06,TRUE,33,2,58442.11,19521,AGT-036
POL-000714,JOSHUA LOPEZ,68,F,Auto,3435.31,257779.83,2021/11/18,2025/01/17,TRUE,98,2,21921.01,94392,AGT-057
POL-000715,Lisa Oconnor,67,U,Life,4305.22,615538.1,2023/06/26,2028/11/13,TRUE,84,0,159780.34,65331,AGT-010
POL-000716,Barbara Merritt,52,U,Life,3616.22,301403.28,2024/05/18,2029/06/11,TRUE,35,0,167896.88,93509,AGT-092
POL-000717,Hunter Weber,40,U,Life,2434.69,678870.5,2023/08/25,2028/06/23,TRUE,51,1,30706.43,55115,AGT-037
POL-000718,Susan Yates,34,U,Health,3528.35,824192.74,2019/10/30,2026/07/27,TRUE,18,2,129963.35,90017,AGT-031
POL-000719,Vincent Lawrence,43,M,Life,1739.22,789123.98,2023/05/01,2029/07/03,TRUE,88,2,88077.22,48772,AGT-035
POL-000720,Lori Johnson,25,F,Auto,1878.41,772808.76,2020/01/14,2027/06/26,TRUE,72,3,162901.22,20221,AGT-043
POL-000721,Ashley Bishop,46,U,Health,4050.43,228336.29,2019/11/25,2028/12/11,TRUE,30,2,177394.62,63925,AGT-041
POL-000722,Karen Leonard,43,M,Life,2508.89,133965.7,2023/10/16,2027/02/25,TRUE,44,3,173180.68,42813,AGT-070
POL-000723,Caitlin Brown,27,U,Auto,4092.71,714001.39,2024/02/02,2025/08/16,TRUE,53,1,159896.76,15107,AGT-011
POL-000724,Douglas Arnold,43,F,Health,4200.9,399929.85,2024/05/26,2029/07/05,TRUE,10,0,68429.4,42169,AGT-018
POL-000725,Emily Nash,79,M,Life,4359.03,460728.92,2024/02/11,2029/04/30,TRUE,87,1,166140.14,40854,AGT-020
POL-000726,David Pope,51,F,Life,4624.86,79591.64,2022/12/06,2027/05/12,TRUE,52,0,116026.13,71324,AGT-030
POL-000727,Jennifer Sutton,68,F,Life,2439.43,296597.63,2020/06/14,2025/10/25,TRUE,49,2,29496.19,12805,AGT-050
POL-000728,Michael Thomas,58,M,Health,1934.9,81992.58,2022/09/24,2029/01/25,TRUE,11,1,102248.99,12614,AGT-089
POL-000729,Dr. Kyle Monroe,24,M,Auto,3119.89,885226.48,2019/11/29,2028/08/09,TRUE,66,0,189588.43,69640,AGT-020
POL-000730,Cassandra Terry,21,M,Auto,2170.28,281226.85,2020/07/06,2027/01/03,FALSE,58,2,179814.68,50301,AGT-091
POL-000731,Brittany Miller,75,M,Home,3204.83,579470.31,2024/07/02,2028/10/19,TRUE,90,1,38407.57,95327,AGT-028
POL-000732,Jennifer Rowland,70,M,Life,3675.14,87030.35,2022/02/21,2028/01/26,TRUE,36,0,153942.8,80450,AGT-009
POL-000733,Jose Dixon,67,M,Home,3597.82,683505.02,2023/06/20,2024/12/29,TRUE,33,0,165042.72,80898,AGT-054
POL-000734,Brenda Smith,62,M,Home,2185.49,356875.98,2021/05/18,2028/12/12,TRUE,47,2,68849.87,13496,AGT-053
POL-000735,John West,28,U,Auto,1250.87,903023.23,2021/07/09,2027/12/03,TRUE,13,2,104889.54,36794,AGT-043
POL-000736,Ashley Lyons,46,F,Health,2437.38,893712.28,2020/03/25,2025/08/05,TRUE,40,0,147977.83,60287,AGT-070
POL-000737,Darren Calderon,73,M,Health,1141.67,359026.09,2024/09/28,2026/06/10,TRUE,89,0,99027.47,89601,AGT-060
POL-000738,Pamela Martinez,53,U,Auto,4505.44,905912.85,2022/06/24,2028/09/15,FALSE,68,1,40303.45,71507,AGT-054
POL-000739,Michael Ibarra,42,U,Health,2056.45,996349.79,2020/12/19,2026/05/23,TRUE,42,1,147058.84,90671,AGT-008
POL-000740,Dakota Brock,38,U,Home,1195.07,834144.88,2021/07/05,2027/05/21,TRUE,19,1,184094.96,62563,AGT-027
POL-000741,Debra Bell,78,F,Life,614.51,852627.78,2022/11/26,2028/08/07,TRUE,82,1,137447.25,19582,AGT-054
POL-000742,GORDON WILLIAMS,74,M,Auto,3406.2,286558.3,2024/08/15,2028/09/27,TRUE,94,3,159284.13,65001,AGT-050
POL-000743,Robert Frey,53,U,Life,3366.06,597867.28,2021/08/05,2028/12/03,TRUE,19,0,84505.26,83907,AGT-099
POL-000744,James Smith,27,F,Health,2032.72,113893.12,2024/01/15,2028/07/02,TRUE,58,0,52975.68,35686,AGT-075
POL-000745,Pamela Garza,54,,Life,822.7,140172.04,2020/07/29,2029/07/13,TRUE,23,0,135699.26,37426,AGT-090
POL-000746,Tyler Harris,26,F,Health,2343.33,998947.98,2019/11/01,2027/05/28,TRUE,54,1,78998.82,13137,AGT-003
POL-000747,Allison Howard,41,U,Health,1900.48,360307.29,2023/01/18,2026/05/10,TRUE,80,0,174813.23,59649,AGT-098
POL-000748,Dana Mason,52,M,Home,3547.04,760774.72,2022/04/02,2026/03/23,FALSE,65,1,42073.05,67030,AGT-074
POL-000749,Bryan Gray,66,U,Health,3226.01,816331.8,2023/09/17,2026/10/05,TRUE,12,0,98023.47,36588,AGT-049
POL-000750,Blake Cox,52,,Home,2140.67,865122.11,2021/09/22,2026/04/22,FALSE,24,0,91410.97,32200,AGT-062
POL-000751,Alexandra Hernandez,65,M,Home,1480.52,997746.88,2023/08/30,2025/12/08,TRUE,34,1,188849.69,63300,AGT-001
POL-000752,Carl Russo,53,M,Home,4946.16,279421.66,2020/12/03,2025/03/15,TRUE,53,0,47564.26,49531,AGT-046
POL-000753,Nicholas Tucker,35,M,Auto,2543.01,88333.29,2024/06/18,2025/06/16,TRUE,8,2,21772.43,04081,AGT-039
POL-000754,Jessica Miller,66,F,Auto,3597.23,440631.94,2023/02/04,2027/01/13,TRUE,18,3,62855.34,40275,AGT-097
POL-000755,Julie Trujillo PhD,56,M,Health,1132.49,173576.64,2021/06/15,2025/04/28,TRUE,57,0,167649.83,25313,AGT-050
POL-000756,Frederick Cooley,49,U,Home,2685.15,71304.59,2020/10/31,2025/08/13,TRUE,5,0,57677.93,90213,AGT-054
POL-000757,Claudia Nelson,41,M,Auto,623.92,392405.49,2021/04/19,2027/07/17,TRUE,26,2,63358.05,97139,AGT-069
POL-000758,Suzanne Wilson,40,U,Home,2774.55,794551.34,2021/08/12,2027/03/27,TRUE,30,0,43381.78,55987,AGT-096
POL-000759,Rebekah Mccoy,79,F,Life,4838.08,587871.66,2019/11/20,2024/12/14,TRUE,54,2,148778.52,05276,AGT-095
POL-000760,LISA CRUZ,49,U,Life,2228.93,347139.09,2024/09/29,2028/11/22,TRUE,13,4,32451.35,92592,AGT-070
POL-000761,Mary Dean,54,U,Life,675.48,671624.91,2021/05/31,2027/03/18,TRUE,83,0,79617.49,91134,AGT-078
POL-000762,Ryan Obrien,29,M,Health,639.3,270417.27,2024/05/07,2029/04/19,TRUE,29,0,70849.77,31045,AGT-029
POL-000763,Paul Olson,66,M,Home,2245.94,63662.37,2024/03/08,2026/09/15,TRUE,3,1,119928.75,55171,AGT-063
POL-000764,Eric Mendez,72,U,Life,1220.11,776135.72,2024/03/17,2027/05/28,TRUE,90,1,151474.93,62198,AGT-029
POL-000765,Cheryl Olsen,30,M,Auto,605.08,642555.93,2022/09/26,2025/06/20,FALSE,58,1,115917.76,45758,AGT-035
POL-000766,Elizabeth Daniels,40,F,Life,3902.96,774187.49,2020/02/21,2027/12/16,TRUE,76,0,187584.68,18281,AGT-056
POL-000767,Jeremy Ward,42,F,Life,2563.35,86991.12,2021/06/25,2028/10/10,TRUE,2,1,191259.67,65000,AGT-063
POL-000768,Steven Ryan,52,M,Life,1801.6,845263.65,2022/12/02,2029/05/19,TRUE,75,1,85063.76,52808,AGT-004
POL-000769,Kristen Thompson,58,F,Health,4550.37,638549.89,2022/10/16,2026/04/03,TRUE,28,1,159982.47,33845,AGT-050
POL-000770,Melissa Serrano,47,M,Auto,,585225.58,2019/10/11,2026/12/29,TRUE,82,1,152984.25,05654,AGT-044
POL-000771,David Lopez,34,U,Home,4801.63,643383.35,2024/09/23,2026/04/23,TRUE,77,2,180733.63,08417,AGT-086
POL-000772,Bradley Giles,66,U,Auto,1912.85,871211.58,2023/09/22,2027/08/18,TRUE,86,0,100629.86,13452,AGT-087
POL-000773,Rachael Love,79,F,Home,4497.82,607589.68,2024/05/14,2027/03/28,TRUE,76,1,115485.17,51923,AGT-052
POL-000774,Ronald Jacobs,37,M,Health,3213.24,601902.86,2022/09/27,2025/07/13,TRUE,2,1,94839.38,33973,AGT-093
POL-000775,Lisa Weaver,65,M,Health,4220.18,991145.2,2021/01/16,2025/04/13,TRUE,7,2,173067.85,34898,AGT-022
POL-000776,Jamie Brown,42,,Health,4928.06,768893.66,2023/02/06,2029/01/20,TRUE,26,2,61346.42,18869,AGT-060
POL-000777,Sara Carlson,39,U,Health,1797.82,470179.12,2024/07/11,2027/04/28,FALSE,90,3,63147.63,64095,AGT-017
POL-000778,Jim Brooks,30,F,Home,4825.11,722027.15,2020/09/06,2026/08/03,TRUE,88,1,87068.92,08951,AGT-080
POL-000779,HOLLY JONES,76,U,Life,2252.67,419768.95,2023/02/03,2025/08/03,TRUE,76,2,61461.71,76689,AGT-069
POL-000780,Terry Smith,36,M,Home,2234.8,267431.69,2020/03/16,2028/04/04,TRUE,16,0,120981.23,38119,AGT-004
POL-000781,Emily Rogers,66,U,Auto,2031.74,617009.28,2024/04/12,2027/12/10,TRUE,23,1,44208.22,11395,AGT-051
POL-000782,Alexander Rush,53,F,Health,2936.33,931772.99,2023/06/06,2026/05/23,FALSE,40,0,77633.52,02206,AGT-076
POL-000783,Anthony Schmidt,29,M,Health,1193.65,932682.54,2021/11/29,2028/04/16,TRUE,60,0,184420.05,91340,AGT-073
POL-000784,Marissa Chandler,78,F,Auto,2991.7,374810.01,2021/12/07,2025/09/25,TRUE,73,0,93660.59,97012,AGT-085
POL-000785,Eric Patrick,58,F,Home,2937.67,551293.59,2020/05/11,2026/05/05,TRUE,32,1,154682.07,39024,AGT-004
POL-000786,TRACY PEREZ,36,U,Life,3928.56,251054.1,2023/09/16,2025/03/18,TRUE,15,0,40423.19,21684,AGT-011
POL-000787,Joanne Collins,29,F,Life,4251.42,995849.55,2021/01/22,2027/08/19,TRUE,13,0,64561.61,74794,AGT-083
POL-000788,Amy Banks,26,U,Auto,2481.99,982062.01,2022/02/17,2026/04/29,TRUE,5,0,165322.21,31788,AGT-055
POL-000789,Sandra Williams,24,M,Life,1860.5,667033.48,2022/06/08,2027/10/06,FALSE,75,1,157338.73,65234,AGT-018
POL-000790,Mitchell White,45,U,Home,1667.01,814193.36,2024/04/17,2028/07/23,TRUE,74,1,89508.07,08894,AGT-060
POL-000791,Jessica Moore,31,M,Home,1375.81,729345.15,2022/06/08,2028/08/17,TRUE,52,0,191791.44,43740,AGT-024
POL-000792,Trevor Stevens,48,U,Auto,759.41,613500.31,2022/07/28,2025/07/22,TRUE,77,0,183915.74,46451,AGT-007
POL-000793,Daniel Fisher,69,F,Home,2041.02,100680.6,2024/09/07,2028/10/06,TRUE,41,0,193214.13,20388,AGT-034
POL-000794,JAMES JAMES,36,U,Health,1716.11,482026.13,2022/06/15,2027/06/30,TRUE,53,2,97024.64,48041,AGT-049
POL-000795,Robin Gibbs,75,U,Auto,4848.88,691046.99,2023/11/22,2027/12/05,TRUE,50,1,55545.25,64313,AGT-042
POL-000796,Antonio Young,64,M,Home,3009.69,693655.03,2023/07/08,2028/08/11,TRUE,15,2,132798.56,44062,AGT-028
POL-000797,Kiara Ross,33,F,Auto,2062.75,404466.49,2024/02/02,2025/10/01,TRUE,7,1,143259.17,53566,AGT-059
POL-000798,Kristina Moreno,70,U,Life,3112.1,944607.39,2022/03/27,2027/11/15,TRUE,40,2,42579.52,67470,AGT-042
POL-000799,Laurie Scott,22,F,Home,1126.39,208989.18,2022/08/05,2026/05/14,TRUE,28,0,161566.95,57808,AGT-044
POL-000800,Robert Griffin,52,U,Health,2498.2,525341.47,2023/01/14,2027/08/17,TRUE,32,0,23250.84,61017,AGT-098
POL-000801,Kimberly Gray,29,U,Home,3318.05,706339.78,2023/01/18,2027/11/25,TRUE,99,2,106891.11,69109,AGT-049
POL-000802,Jacob Walker,42,F,Auto,2700.04,712279.02,2022/08/21,2028/03/10,TRUE,15,2,79582.93,60765,AGT-036
POL-000803,Heather Davidson,69,U,Auto,2308,666207.01,2022/11/09,2025/04/08,TRUE,100,2,153254.55,47944,AGT-097
POL-000804,Steven Wilkins,76,F,Home,4972.32,311523.8,2021/02/17,2026/05/12,TRUE,85,0,76296.93,89215,AGT-054
POL-000805,Kimberly Brown,38,U,Health,4461.42,198396.24,2020/05/01,2028/03/21,TRUE,70,1,168825.28,42555,AGT-033
POL-000806,MICHELLE ALEXANDER,53,M,Health,,654143.31,2023/12/01,2025/01/12,FALSE,65,1,127091.63,61553,AGT-011
POL-000807,Allison Gregory,70,F,Health,3062.2,619337.01,2023/04/02,2025/09/27,TRUE,4,0,162900.81,15286,AGT-061
POL-000808,Heather Benitez,40,U,Auto,3292.97,220388.21,2020/08/27,2027/04/22,TRUE,11,2,198081.31,07874,AGT-003
POL-000809,Nathaniel Sanders,33,U,Home,1405.9,719882.19,2024/06/11,2029/04/25,TRUE,26,2,142248.5,41362,AGT-096
POL-000810,Henry Norton,74,M,Life,2278.12,482413.39,2019/10/28,2027/11/28,TRUE,61,0,197291.06,65058,AGT-070
POL-000811,Brian Day,56,F,Auto,677.57,684372.56,2020/07/11,2028/12/23,TRUE,37,2,25190.54,76935,AGT-007
